"ADDRESSID","PATID","ADDRESS_STREET","ADDRESS_DETAIL","ADDRESS_CITY","ADDRESS_STATE","ADDRESS_ZIP5","ADDRESS_TYPE","ADDRESS_PREFERRED","ADDRESS_PERIOD_END","ADDRESS_PERIOD_START","ADDRESS_USE","ADDRESS_ZIP9","RAW_ADDRESS_TEXT"
"281","AP13580","6877 Davis Terrace","","North Dennisborough","MD","01271","PH","UN","","","HO","",""
"282","AP13589","34408 Brian Motorway","","Lake Sheryl","MD","16707","PH","UN","","","HO","",""
"283","AP13594","7223 Rodriguez Union","","Lake Joseph","MD","52191","PH","UN","","","HO","",""
"284","AP13622","1112 Crosby River","","South Tracie","MD","88162","PH","UN","","","HO","",""
"285","AP13645","3001 Joseph Highway Apt. 603","","Lake Angela","MD","49968","PH","UN","","","HO","",""
"286","AP136508","8934 Shawn Locks Apt. 509","","New Michaelstad","MD","71335","PH","UN","","","HO","",""
"287","AP136618","837 Michael Stravenue","","Chelseyshire","MD","60217","PH","UN","","","HO","",""
"288","AP136621","97243 Patricia Island","","Faithside","MD","37741","PH","UN","","","HO","",""
"289","AP13663","697 Jamie Ville","","New Darrellborough","MD","25325","PH","UN","","","HO","",""
"290","AP13674","12374 Steele Manor Apt. 329","","Hoffmanville","MD","66341","PH","UN","","","HO","",""
"291","AP13701","25682 Jennifer Streets","","Lake Kristenmouth","MD","10741","PH","UN","","","HO","",""
"292","AP13704","0657 Price Harbors","","Brucemouth","MD","84352","PH","UN","","","HO","",""
"293","AP13707","3788 Felicia Isle Apt. 350","","Ramirezchester","MD","37432","PH","UN","","","HO","",""
"294","AP137154","8331 Bean Trail","","North Paulfort","MD","07407","PH","UN","","","HO","",""
"295","AP13718","05963 Justin Junctions","","Jenniferland","MD","75540","PH","UN","","","HO","",""
"296","AP13720","2428 Wyatt Mews Suite 710","","Christinaton","MD","95823","PH","UN","","","HO","",""
"297","AP137224","0214 Smith Orchard","","New Amandaland","MD","42449","PH","UN","","","HO","",""
"298","AP13725","4413 Kimberly Pine","","Williamsside","MD","56694","PH","UN","","","HO","",""
"299","AP13729","618 John Crest","","Amandafurt","MD","42169","PH","UN","","","HO","",""
"300","AP137315","11225 Michael Plains","","Laurieton","MD","82142","PH","UN","","","HO","",""
"301","AP13732","2777 Shaun Trace","","North Brittany","MD","79126","PH","UN","","","HO","",""
"302","AP137368","895 Jesse Circle","","Lake Christopherport","MD","86581","PH","UN","","","HO","",""
"303","AP13753","7090 Miranda Corners Apt. 326","","Port Daniel","MD","23664","PH","UN","","","HO","",""
"304","AP13760","86741 Clements Shoal","","Anatown","MD","85100","PH","UN","","","HO","",""
"305","AP13763","6619 Samuel Glens","","Simpsonshire","MD","46523","PH","UN","","","HO","",""
"306","AP13774","0671 Ford Mountains","","Lisastad","MD","73926","PH","UN","","","HO","",""
"307","AP137744","04221 Snyder Lodge Apt. 628","","Lake Brianborough","MD","04385","PH","UN","","","HO","",""
"308","AP137867","6294 Williamson Stravenue","","Lake Katie","MD","99269","PH","UN","","","HO","",""
"309","AP13799","7750 Wendy Trace","","Lake Christine","MD","69867","PH","UN","","","HO","",""
"310","AP137999","631 Michelle Greens","","North Stephanie","MD","01774","PH","UN","","","HO","",""
"311","AP137999","472 Cole Passage Suite 432","","Lake Nancy","MD","56611","PO","UN","","","HO","",""
"312","AP13805","86515 Pamela Oval Apt. 686","","New Brian","MD","25939","PH","UN","","","HO","",""
"313","AP13821","014 Crystal Brooks","","Evansstad","MD","01382","PH","UN","","","HO","",""
"314","AP138226","59845 Gray Cove Suite 851","","East Davidstad","MD","99114","PH","UN","","","HO","",""
"315","AP138243","943 Thomas Pike","","Garciamouth","MD","19122","PH","UN","","","HO","",""
"316","AP138285","30701 Madeline Trace","","Transide","MD","48844","PH","UN","","","HO","",""
"317","AP138292","8133 Crawford Walk Apt. 090","","Bakershire","MD","87896","PH","UN","","","HO","",""
"318","AP13842","8820 Thomas Summit Apt. 715","","Charlestown","MD","20257","PH","UN","","","HO","",""
"319","AP138422","38635 Wendy Squares","","Anthonybury","MD","83424","PH","UN","","","HO","",""
"320","AP13847","977 Moore Union Apt. 001","","North Erin","MD","47924","PH","UN","","","HO","",""
"321","AP13859","02704 Peter Corner Suite 688","","South Katherinestad","MD","05298","PH","UN","","","HO","",""
"322","AP13882","844 Garrett Corner","","Edwardsfort","MD","10011","PH","UN","","","HO","",""
"323","AP138964","555 Baker Orchard Apt. 356","","Troyburgh","MD","16618","PH","UN","","","HO","",""
"324","AP13902","2923 Perez Garden","","New Jacquelineside","MD","44810","PH","UN","","","HO","",""
"325","AP13913","586 Rebecca Plaza","","Kellyport","MD","99044","PH","UN","","","HO","",""
"326","AP13915","51010 Reese Branch Apt. 594","","Stevensonberg","MD","48596","PH","UN","","","HO","",""
"327","AP13938","672 Johnson Junction Suite 148","","West Joshua","MD","47207","PH","UN","","","HO","",""
"328","AP13964","6171 Heather Road","","New Taylor","MD","53022","PH","UN","","","HO","",""
"329","AP13984","324 Maria Prairie","","North Nicholasville","MD","01704","PH","UN","","","HO","",""
"330","AP13987","436 Donna Lights Apt. 598","","East Kathleenview","MD","49248","PH","UN","","","HO","",""
"331","AP139902","222 Brandon Trafficway","","North Jessica","MD","17786","PH","UN","","","HO","",""
"332","AP13992","47408 Russell Islands","","West David","MD","82793","PH","UN","","","HO","",""
"333","AP13995","76077 Rodriguez Fields Apt. 525","","Lesliefurt","MD","38451","PH","UN","","","HO","",""
"334","AP14023","0987 Diaz Hollow","","Sanchezport","MD","40659","PH","UN","","","HO","",""
"335","AP140249","787 Peterson Mountain","","New Joseph","MD","77830","PH","UN","","","HO","",""
"336","AP14030","587 Rogers Vista","","Jacobstad","MD","57496","PH","UN","","","HO","",""
"337","AP14034","881 White Pine Apt. 251","","Lunabury","MD","08067","PH","UN","","","HO","",""
"338","AP14038","563 Hayden Course Apt. 931","","North Robert","MD","81723","PH","UN","","","HO","",""
"339","AP14048","30954 Mary Via","","Jasonmouth","MD","75595","PH","UN","","","HO","",""
"340","AP14051","832 Cindy Lodge","","East Susanland","MD","49409","PH","UN","","","HO","",""
"341","AP14058","40568 Phelps Wells","","Hooverfurt","MD","24520","PH","UN","","","HO","",""
"342","AP140629","7983 James Road","","Michaelburgh","MD","29517","PH","UN","","","HO","",""
"343","AP14095","660 Bass Square Apt. 897","","Cherylfort","MD","65846","PH","UN","","","HO","",""
"344","AP140966","564 Sherman Plains Apt. 214","","Perkinsberg","MD","23248","PH","UN","","","HO","",""
"345","AP14134","9009 Martinez Place","","Joelchester","MD","29920","PH","UN","","","HO","",""
"346","AP141542","7420 Charles Vista Suite 546","","East Shawnland","MD","60137","PH","UN","","","HO","",""
"347","AP141550","127 Nicholas Shores Suite 729","","New Walterside","MD","78192","PH","UN","","","HO","",""
"348","AP141559","72041 John Centers","","Port Darrellville","MD","36836","PH","UN","","","HO","",""
"349","AP14163","721 Cooper Mountains","","East Christopher","MD","75324","PH","UN","","","HO","",""
"350","AP141630","227 Edwin Lodge Apt. 457","","Port Amyview","MD","83011","PH","UN","","","HO","",""
"351","AP14167","39489 Murphy Road","","East Hannahmouth","MD","90727","PH","UN","","","HO","",""
"352","AP14174","68393 Virginia Lane Suite 958","","Turnerhaven","MD","84286","PH","UN","","","HO","",""
"353","AP14200","42193 Alexis Mills Apt. 913","","Whitemouth","MD","33847","PH","UN","","","HO","",""
"354","AP142081","91097 Brian Forges Suite 856","","South Madeline","MD","92768","PH","UN","","","HO","",""
"355","AP14209","99651 Kayla Fort Suite 936","","New Charles","MD","41372","PH","UN","","","HO","",""
"356","AP14215","4651 Jessica Cliff Apt. 933","","South Victorland","MD","73175","PH","UN","","","HO","",""
"357","AP14219","387 Dominique Cliff","","Tuckertown","MD","61325","PH","UN","","","HO","",""
"358","AP14222","459 Nathaniel Shore","","Ramirezmouth","MD","11426","PH","UN","","","HO","",""
"359","AP142228","92794 Bruce Stream Apt. 731","","Vasquezchester","MD","32075","PH","UN","","","HO","",""
"360","AP14226","4503 Taylor Well","","Taylorborough","MD","90646","PH","UN","","","HO","",""
"361","AP14236","0431 Rodriguez Wall Suite 659","","Lake Lauriechester","MD","96915","PH","UN","","","HO","",""
"362","AP14241","48148 Brian Lodge Suite 258","","North Laura","MD","48350","PH","UN","","","HO","",""
"363","AP14250","53656 Luke Wall Apt. 595","","West Brianview","MD","60115","PH","UN","","","HO","",""
"364","AP142754","1659 Holland Mews","","Karenville","MD","45079","PH","UN","","","HO","",""
"365","AP142876","8308 Stacey Summit","","East Ruth","MD","69924","PH","UN","","","HO","",""
"366","AP14298","50374 Petty Squares","","Nicholasfurt","MD","14540","PH","UN","","","HO","",""
"367","AP143010","84020 Levy Hill","","Pamelashire","MD","67670","PH","UN","","","HO","",""
"368","AP143045","419 Williams Views","","New Shawna","MD","63988","PH","UN","","","HO","",""
"369","AP143423","9936 Sierra Turnpike","","New Tracy","MD","22682","PH","UN","","","HO","",""
"370","AP14349","653 Knapp Hills","","Ginastad","MD","04898","PH","UN","","","HO","",""
"371","AP14353","65316 Adrian Trail","","Davidburgh","MD","84269","PH","UN","","","HO","",""
"372","AP14356","072 Griffith Cliff","","South Christopherview","MD","94605","PH","UN","","","HO","",""
"373","AP14360","65128 Miller Point Suite 817","","West Josephview","MD","73237","PH","UN","","","HO","",""
"374","AP143656","1608 Daniel Trail","","North Donaldborough","MD","98372","PH","UN","","","HO","",""
"375","AP14367","7596 Amber Forges Suite 217","","Tiffanyside","MD","57203","PH","UN","","","HO","",""
"376","AP143680","27876 Rogers Trail","","Jenkinstown","MD","64163","PH","UN","","","HO","",""
"377","AP143687","838 Lawson Union","","West Jeffside","MD","06914","PH","UN","","","HO","",""
"378","AP14369","06441 Anderson Pike Suite 476","","West Laura","MD","62583","PH","UN","","","HO","",""
"379","AP143703","169 Boyd Forks","","Rhodesborough","MD","54827","PH","UN","","","HO","",""
"380","AP143711","9553 Hernandez Gardens","","New Laura","MD","04724","PH","UN","","","HO","",""
"381","AP14372","9856 Hunter Circle","","Stephenschester","MD","57326","PH","UN","","","HO","",""
"382","AP143729","2204 Patricia Plain Apt. 641","","Millerstad","MD","76336","PH","UN","","","HO","",""
"383","AP143733","69310 Lucas Shores","","Christinehaven","MD","35715","PH","UN","","","HO","",""
"384","AP143741","37685 Cantrell Estates","","Morristown","MD","73854","PH","UN","","","HO","",""
"385","AP143771","918 Ramos Inlet Suite 314","","Burkemouth","MD","85170","PH","UN","","","HO","",""
"386","AP143777","6632 Courtney Square","","Joannfort","MD","52159","PH","UN","","","HO","",""
"387","AP14378","07139 Colleen Squares","","South Johnland","MD","47344","PH","UN","","","HO","",""
"388","AP143783","9035 Gonzalez Summit Apt. 981","","Carolchester","MD","79076","PH","UN","","","HO","",""
"389","AP143790","93962 Castillo Hollow","","Wallsmouth","MD","38762","PH","UN","","","HO","",""
"390","AP14383","49222 Martin Ferry","","East Jennifer","MD","77702","PH","UN","","","HO","",""
"391","AP14386","26549 Gentry Dam Suite 295","","North Hannah","MD","49962","PH","UN","","","HO","",""
"392","AP14393","451 Harvey Points Suite 484","","Carlberg","MD","12346","PH","UN","","","HO","",""
"393","AP14397","37125 Hernandez Island Apt. 842","","Karenland","MD","89088","PH","UN","","","HO","",""
"394","AP14405","496 Mccormick Cape","","Boydside","MD","61999","PH","UN","","","HO","",""
"395","AP144079","9997 Mackenzie Place Suite 768","","Spencerport","MD","12110","PH","UN","","","HO","",""
"396","AP14408","68988 Pamela Key","","North Amber","MD","48582","PH","UN","","","HO","",""
"397","AP14411","127 Mcdonald Plains","","Griffinberg","MD","47251","PH","UN","","","HO","",""
"398","AP144113","61966 Paula Ferry","","North Justinfurt","MD","99716","PH","UN","","","HO","",""
"399","AP144123","7197 Rebecca Summit","","Lake Courtneychester","MD","73875","PH","UN","","","HO","",""
"400","AP144170","75834 Brown Heights Apt. 110","","South Joseph","MD","82009","PH","UN","","","HO","",""
"401","AP14419","1847 Holly Cove Suite 877","","Douglasport","MD","16655","PH","UN","","","HO","",""
"402","AP144281","2995 Cheryl Place Suite 409","","East Amanda","MD","07830","PH","UN","","","HO","",""
"403","AP144290","77156 Sheppard Cliff","","Loganfort","MD","89701","PH","UN","","","HO","",""
"404","AP144296","487 Tammy Junctions","","Jenniferchester","MD","14386","PH","UN","","","HO","",""
"405","AP14440","42964 Gomez Glens Suite 945","","West Edward","MD","21676","PH","UN","","","HO","",""
"406","AP144417","75811 Ebony Bypass","","New Kimberly","MD","24809","PH","UN","","","HO","",""
"407","AP144523","73082 Burke Trafficway Apt. 667","","Port Donnamouth","MD","99040","PH","UN","","","HO","",""
"408","AP14454","914 Stephanie Estates Suite 330","","Lake Ashley","MD","96697","PH","UN","","","HO","",""
"409","AP14457","78242 Kimberly Summit","","East Meagan","MD","57316","PH","UN","","","HO","",""
"410","AP14460","79460 White Turnpike Suite 612","","South Davidberg","MD","12455","PH","UN","","","HO","",""
"411","AP14465","44424 Rodgers Wells Suite 995","","Jeffreyville","MD","15788","PH","UN","","","HO","",""
"412","AP14469","40464 Eric Crescent Suite 603","","Robertstad","MD","80677","PH","UN","","","HO","",""
"413","AP14472","66470 Michael Knoll Suite 196","","New Emily","MD","07348","PH","UN","","","HO","",""
"414","AP144733","12407 Anthony Fall","","East Nichole","MD","93039","PH","UN","","","HO","",""
"415","AP14475","484 Sierra Roads Suite 330","","Glennmouth","MD","63876","PH","UN","","","HO","",""
"416","AP144757","343 Nelson Loaf Apt. 319","","West Scott","MD","64686","PH","UN","","","HO","",""
"417","AP14481","4124 Moore Gardens","","New Deborahton","MD","59284","PH","UN","","","HO","",""
"418","AP14487","29544 Michelle Plaza Apt. 583","","Kellyberg","MD","84714","PH","UN","","","HO","",""
"419","AP14490","3426 Green Flat","","North Gregorystad","MD","87580","PH","UN","","","HO","",""
"420","AP14494","54528 Larry Hollow Apt. 445","","Bobbystad","MD","77746","PH","UN","","","HO","",""
"421","AP14497","183 Harris Village","","Juliashire","MD","88285","PH","UN","","","HO","",""
"422","AP14506","16596 Kathryn Fort Apt. 115","","West Rebeccafort","MD","66044","PH","UN","","","HO","",""
"423","AP14513","3139 Philip Spurs","","Aliceview","MD","56671","PH","UN","","","HO","",""
"424","AP14518","3001 Scott Wells","","New Jasonberg","MD","94262","PH","UN","","","HO","",""
"425","AP14523","02742 Donald Hills","","New Briannaview","MD","63177","PH","UN","","","HO","",""
"426","AP14526","522 Garza Dam Apt. 835","","Wangchester","MD","70493","PH","UN","","","HO","",""
"427","AP145261","7499 Morris Plaza Apt. 771","","Port William","MD","41867","PH","UN","","","HO","",""
"428","AP145266","2657 Jacobs Village","","Sabrinaside","MD","26942","PH","UN","","","HO","",""
"429","AP14529","1177 Karen Fort","","Brianastad","MD","67664","PH","UN","","","HO","",""
"430","AP145302","712 Rebecca Squares","","North Heather","MD","06668","PH","UN","","","HO","",""
"431","AP145344","7629 Bobby Extension","","North Christine","MD","16478","PH","UN","","","HO","",""
"432","AP145593","344 Jenkins Landing Apt. 218","","Lake Meganmouth","MD","49163","PH","UN","","","HO","",""
"433","AP145793","77587 Valdez Views","","Michaelshire","MD","46806","PH","UN","","","HO","",""
"434","AP145802","598 Michael Centers Apt. 781","","North Tracy","MD","99357","PH","UN","","","HO","",""
"435","AP145809","380 Lindsay Rest","","Marissaview","MD","14138","PH","UN","","","HO","",""
"436","AP146178","62087 Brandon Lock","","North Davidhaven","MD","02205","PH","UN","","","HO","",""
"437","AP14632","536 Rita Light","","Adamsside","MD","89140","PH","UN","","","HO","",""
"438","AP146569","55050 Jimenez Burg","","Johnport","MD","81524","PH","UN","","","HO","",""
"439","AP14666","63792 Rebecca Vista","","West Shawn","MD","37304","PH","UN","","","HO","",""
"440","AP14672","458 Jo Cape","","Port Jaystad","MD","57298","PH","UN","","","HO","",""
"441","AP14676","115 Austin Terrace","","Robertshire","MD","43429","PH","UN","","","HO","",""
"442","AP14693","919 Kelsey Points","","Port Charleschester","MD","25275","PH","UN","","","HO","",""
"443","AP14701","242 Ellison Plains Apt. 842","","New Shelbyton","MD","84219","PH","UN","","","HO","",""
"444","AP147250","19170 Mitchell Manors","","Aliciaburgh","MD","99653","PH","UN","","","HO","",""
"445","AP14727","68424 Patel Junctions","","Bradshawside","MD","50574","PH","UN","","","HO","",""
"446","AP14737","7591 Ferguson Pike Apt. 157","","East Danaberg","MD","91448","PH","UN","","","HO","",""
"447","AP14744","447 Kristy Falls","","Michaeltown","MD","27349","PH","UN","","","HO","",""
"448","AP14755","411 Goodman Flats Apt. 174","","North Laura","MD","18551","PH","UN","","","HO","",""
